region_name,county_name,parish_name,candidate_name,candidate_votes_percentage,candidate_votes_count,parish_voters_percentage,parish_voters_count,parish_blank_percentage,parish_blank_count,parish_null_percentage,parish_null_count
Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra,Ana Gomes,12.23,324,49.73,2685,1.12,30,0.19,5
Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra,João Ferreira,9.21,244,49.73,2685,1.12,30,0.19,5
Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra,Marisa Matias,3.55,94,49.73,2685,1.12,30,0.19,5
Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra,Vitorino Silva,1.81,48,49.73,2685,1.12,30,0.19,5
Setúbal,Setúbal,Gâmbia-Pontes-Alto da Guerra,Tiago Mayan Gonçalves,1.7,45,49.73,2685,1.12,30,0.19,5
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",Marcelo Rebelo de Sousa,56.41,8508,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",Ana Gomes,15.44,2329,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",André Ventura,11.89,1793,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",João Ferreira,7.0,1056,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",Marisa Matias,4.41,665,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",Tiago Mayan Gonçalves,3.14,474,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,"S.Julião, N.S. da Anunciada e S.Maria da Graça",Vitorino Silva,1.7,257,45.67,15326,0.89,137,0.7,107
Setúbal,Setúbal,Sado,Marcelo Rebelo de Sousa,57.61,1268,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,João Ferreira,13.04,287,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,Ana Gomes,11.86,261,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,André Ventura,11.0,242,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,Marisa Matias,4.04,89,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,Vitorino Silva,1.59,35,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Sado,Tiago Mayan Gonçalves,0.86,19,47.01,2234,0.45,10,1.03,23
Setúbal,Setúbal,Setúbal (São Sebastião),Marcelo Rebelo de Sousa,56.13,9887,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),Ana Gomes,14.63,2577,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),André Ventura,13.55,2387,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),João Ferreira,7.24,1276,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),Marisa Matias,4.53,798,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),Vitorino Silva,2.19,385,39.84,17882,0.74,132,0.77,137
Setúbal,Setúbal,Setúbal (São Sebastião),Tiago Mayan Gonçalves,1.72,303,39.84,17882,0.74,132,0.77,137
Setúbal,Sines,Porto Covo,Marcelo Rebelo de Sousa,64.02,290,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,André Ventura,13.02,59,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,Ana Gomes,9.27,42,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,João Ferreira,6.62,30,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,Marisa Matias,4.42,20,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,Vitorino Silva,1.55,7,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Porto Covo,Tiago Mayan Gonçalves,1.1,5,51.35,457,0.44,2,0.44,2
Setúbal,Sines,Sines,Marcelo Rebelo de Sousa,55.87,2265,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,Ana Gomes,13.32,540,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,André Ventura,12.78,518,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,João Ferreira,9.03,366,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,Marisa Matias,4.88,198,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,Vitorino Silva,2.24,91,36.94,4134,0.94,39,0.99,41
Setúbal,Sines,Sines,Tiago Mayan Gonçalves,1.87,76,36.94,4134,0.94,39,0.99,41
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,Marcelo Rebelo de Sousa,71.64,96,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,Ana Gomes,14.18,19,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,Vitorino Silva,5.22,7,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,João Ferreira,2.99,4,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,Tiago Mayan Gonçalves,2.24,3,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,André Ventura,2.24,3,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aboim das Choças,Marisa Matias,1.49,2,38.62,134,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Aguiã,Marcelo Rebelo de Sousa,72.6,159,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,Ana Gomes,10.5,23,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,André Ventura,8.22,18,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,Vitorino Silva,2.74,6,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,João Ferreira,2.74,6,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,Marisa Matias,1.83,4,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Aguiã,Tiago Mayan Gonçalves,1.37,3,27.85,225,1.78,4,0.89,2
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,Marcelo Rebelo de Sousa,73.72,101,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,André Ventura,14.6,20,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,Marisa Matias,4.38,6,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,Ana Gomes,3.65,5,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,Vitorino Silva,2.92,4,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,Tiago Mayan Gonçalves,0.73,1,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,Alvora e Loureda,João Ferreira,0.0,0,28.9,139,0.72,1,0.72,1
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Marcelo Rebelo de Sousa,62.25,587,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Ana Gomes,15.38,145,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",André Ventura,8.91,84,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",João Ferreira,4.03,38,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Vitorino Silva,3.39,32,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Marisa Matias,3.29,31,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Tiago Mayan Gonçalves,2.76,26,36.11,974,1.95,19,1.23,12
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,Marcelo Rebelo de Sousa,58.43,343,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,Ana Gomes,15.67,92,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,André Ventura,12.44,73,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,Marisa Matias,4.43,26,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,Tiago Mayan Gonçalves,4.09,24,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,João Ferreira,2.9,17,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez (São Paio) e Giela,Vitorino Silva,2.04,12,35.05,598,0.84,5,1.0,6
Viana do Castelo,Arcos de Valdevez,Ázere,Marcelo Rebelo de Sousa,74.63,50,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,André Ventura,7.46,5,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,Vitorino Silva,7.46,5,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,Ana Gomes,5.97,4,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,Tiago Mayan Gonçalves,4.48,3,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,Marisa Matias,0.0,0,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Ázere,João Ferreira,0.0,0,26.62,70,1.43,1,2.86,2
Viana do Castelo,Arcos de Valdevez,Cabana Maior,Marcelo Rebelo de Sousa,68.18,45,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,André Ventura,12.12,8,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,Vitorino Silva,9.09,6,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,Marisa Matias,4.55,3,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,João Ferreira,4.55,3,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,Ana Gomes,1.52,1,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabana Maior,Tiago Mayan Gonçalves,0.0,0,19.72,70,1.43,1,4.29,3
Viana do Castelo,Arcos de Valdevez,Cabreiro,Marcelo Rebelo de Sousa,72.8,91,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,André Ventura,8.0,10,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,Ana Gomes,6.4,8,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,Vitorino Silva,5.6,7,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,Marisa Matias,4.0,5,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,Tiago Mayan Gonçalves,1.6,2,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cabreiro,João Ferreira,1.6,2,25.76,127,0.0,0,1.57,2
Viana do Castelo,Arcos de Valdevez,Cendufe,Marcelo Rebelo de Sousa,64.76,68,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,André Ventura,11.43,12,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,Ana Gomes,9.52,10,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,Vitorino Silva,4.76,5,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,Tiago Mayan Gonçalves,3.81,4,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,Marisa Matias,2.86,3,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Cendufe,João Ferreira,2.86,3,33.23,106,0.94,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Couto,Marcelo Rebelo de Sousa,70.23,151,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,André Ventura,11.63,25,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,Ana Gomes,10.7,23,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,Vitorino Silva,4.65,10,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,Marisa Matias,1.4,3,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,Tiago Mayan Gonçalves,0.93,2,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Couto,João Ferreira,0.47,1,28.35,220,1.82,4,0.45,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,Marcelo Rebelo de Sousa,75.86,88,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,André Ventura,7.76,9,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,Ana Gomes,7.76,9,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,Marisa Matias,3.45,4,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,Vitorino Silva,2.59,3,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,João Ferreira,2.59,3,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Eiras e Mei,Tiago Mayan Gonçalves,0.0,0,27.57,118,0.85,1,0.85,1
Viana do Castelo,Arcos de Valdevez,Gavieira,Marcelo Rebelo de Sousa,79.59,78,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,André Ventura,8.16,8,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,Ana Gomes,5.1,5,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,Vitorino Silva,3.06,3,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,Marisa Matias,2.04,2,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,Tiago Mayan Gonçalves,1.02,1,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gavieira,João Ferreira,1.02,1,21.2,99,0.0,0,1.01,1
Viana do Castelo,Arcos de Valdevez,Gondoriz,Marcelo Rebelo de Sousa,48.35,132,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,André Ventura,34.8,95,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,Ana Gomes,8.79,24,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,Tiago Mayan Gonçalves,2.56,7,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,João Ferreira,2.56,7,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,Vitorino Silva,2.2,6,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Gondoriz,Marisa Matias,0.73,2,25.02,282,1.06,3,2.13,6
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,Marcelo Rebelo de Sousa,80.81,139,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,André Ventura,8.72,15,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,Vitorino Silva,2.91,5,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,Marisa Matias,2.33,4,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,Tiago Mayan Gonçalves,1.74,3,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,João Ferreira,1.74,3,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Grade e Carralcova,Ana Gomes,1.74,3,34.1,177,1.69,3,1.13,2
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,Marcelo Rebelo de Sousa,62.67,230,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,Ana Gomes,13.62,50,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,André Ventura,10.63,39,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,Vitorino Silva,4.9,18,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,Marisa Matias,3.0,11,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,João Ferreira,2.72,10,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Guilhadeses e Santar,Tiago Mayan Gonçalves,2.45,9,32.24,382,2.88,11,1.05,4
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,Marcelo Rebelo de Sousa,68.42,117,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,André Ventura,11.7,20,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,Vitorino Silva,7.02,12,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,Ana Gomes,7.02,12,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,Tiago Mayan Gonçalves,2.92,5,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,João Ferreira,1.75,3,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (Madalena) e Rio Cabrão,Marisa Matias,1.17,2,34.05,175,1.14,2,1.14,2
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),Marcelo Rebelo de Sousa,73.38,113,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),Ana Gomes,11.69,18,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),André Ventura,4.55,7,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),Vitorino Silva,4.55,7,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),Marisa Matias,2.6,4,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),João Ferreira,1.95,3,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Jolda (São Paio),Tiago Mayan Gonçalves,1.3,2,42.82,155,0.65,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,Marcelo Rebelo de Sousa,75.0,75,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,Ana Gomes,14.0,14,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,Vitorino Silva,4.0,4,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,Marisa Matias,2.0,2,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,André Ventura,2.0,2,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,João Ferreira,2.0,2,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Miranda,Tiago Mayan Gonçalves,1.0,1,24.0,102,1.96,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,Marcelo Rebelo de Sousa,76.71,56,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,André Ventura,9.59,7,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,Tiago Mayan Gonçalves,5.48,4,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,Vitorino Silva,4.11,3,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,Ana Gomes,2.74,2,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,Marisa Matias,1.37,1,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Monte Redondo,João Ferreira,0.0,0,27.34,73,0.0,0,0.0,0
Viana do Castelo,Arcos de Valdevez,Oliveira,Marcelo Rebelo de Sousa,67.94,89,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,André Ventura,11.45,15,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,Marisa Matias,9.92,13,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,Vitorino Silva,5.34,7,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,Ana Gomes,4.58,6,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,João Ferreira,0.76,1,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Oliveira,Tiago Mayan Gonçalves,0.0,0,36.26,132,0.0,0,0.76,1
Viana do Castelo,Arcos de Valdevez,Paçô,Marcelo Rebelo de Sousa,62.15,197,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,André Ventura,13.56,43,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,Ana Gomes,12.93,41,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,Marisa Matias,4.1,13,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,Tiago Mayan Gonçalves,3.15,10,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,Vitorino Silva,2.84,9,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Paçô,João Ferreira,1.26,4,31.55,325,1.85,6,0.62,2
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),Marcelo Rebelo de Sousa,73.96,125,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),André Ventura,7.69,13,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),Ana Gomes,6.51,11,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),Vitorino Silva,5.33,9,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),Tiago Mayan Gonçalves,3.55,6,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),João Ferreira,1.78,3,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padreiro (Salvador e Santa Cristina),Marisa Matias,1.18,2,40.33,173,2.31,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Padroso,Marcelo Rebelo de Sousa,85.14,63,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,Tiago Mayan Gonçalves,4.05,3,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,Ana Gomes,4.05,3,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,André Ventura,2.7,2,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,Vitorino Silva,2.7,2,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,João Ferreira,1.35,1,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Padroso,Marisa Matias,0.0,0,29.89,78,2.56,2,2.56,2
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,Marcelo Rebelo de Sousa,76.32,116,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,André Ventura,10.53,16,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,Ana Gomes,4.61,7,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,Marisa Matias,3.29,5,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,Vitorino Silva,1.97,3,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,João Ferreira,1.97,3,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Portela e Extremo,Tiago Mayan Gonçalves,1.32,2,31.45,156,2.56,4,0.0,0
Viana do Castelo,Arcos de Valdevez,Prozelo,Marcelo Rebelo de Sousa,65.71,161,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,Ana Gomes,11.43,28,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,André Ventura,9.8,24,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,Vitorino Silva,6.12,15,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,Marisa Matias,2.86,7,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,João Ferreira,2.45,6,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Prozelo,Tiago Mayan Gonçalves,1.63,4,28.98,253,1.58,4,1.58,4
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Marcelo Rebelo de Sousa,83.72,144,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Ana Gomes,6.4,11,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,André Ventura,3.49,6,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Marisa Matias,2.91,5,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Vitorino Silva,2.33,4,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Tiago Mayan Gonçalves,0.58,1,33.4,174,1.15,2,0.0,0
